source_id,source_class,ra_deg,dec_deg,distance_optional,proper_motion_ra_optional,proper_motion_dec_optional,radial_velocity_optional,metadata_json_optional
6007749027577770496,star,230.4510369940133,-36.26175434023988,85.75183820569522,-91.2551568138423,-85.73567412146342,,"{""phot_g_mean_mag"": 2.965608}"
6762701233364896000,star,286.734746992432,-27.67154143141872,35.3112977370185,-53.00095904927703,-253.30363661316215,,"{""phot_g_mean_mag"": 2.9668314}"
1614731957531452544,star,231.23232031031,58.96614273564597,30.746634059190082,-8.182586516680766,17.296024945644415,,"{""phot_g_mean_mag"": 2.9729202}"
4356298849169862784,star,244.58075014832892,-4.692331985478922,32.77223487771616,83.9156476548227,40.76265765863977,,"{""phot_g_mean_mag"": 2.977211}"
6520955322608285824,star,337.43921411918564,-43.74920644105509,109.22323870721073,-14.736912903642546,2.7981787629368218,,"{""phot_g_mean_mag"": 2.9805827}"
1851924859353116928,star,318.2340887866534,30.226696772221253,45.84415332820071,-3.791525205935249,-45.42939001735778,,"{""phot_g_mean_mag"": 2.9821486}"
248577867988535296,star,55.73141210379232,47.78739289427855,160.16722501303477,29.038044099843425,-23.36491570546787,,"{""phot_g_mean_mag"": 2.9823132}"
4269932382607207040,star,275.325059358762,-2.9019428805540897,19.068937049787174,-548.9026127940798,-700.8543065644087,,"{""phot_g_mean_mag"": 2.9904501}"
3098404220680931968,star,124.1286317978316,9.185323935788704,98.98448944385437,-45.67916058543277,-49.50480605477476,,"{""phot_g_mean_mag"": 3.0001826}"
4314399312979641728,star,286.3525049765623,13.863053278714878,26.155450375289256,-6.57492134089543,-95.90884032512515,,"{""phot_g_mean_mag"": 3.001118}"
2896572746685604480,star,95.07833734068376,-30.06334878363528,105.34958657056627,6.084451056045602,4.247413057587071,,"{""phot_g_mean_mag"": 3.0076509}"
329384516560293248,star,32.38675355041934,34.98711988193324,,,,,"{""phot_g_mean_mag"": 3.0077727}"
6586825380598949632,star,328.4827688631597,-37.36494848913747,56.15453338851971,110.4454673008008,-17.160865664665714,2.9258134,"{""phot_g_mean_mag"": 3.0138354}"
757565233820538752,star,169.61959969105789,33.0944300347131,125.27701109454257,-26.138812034262333,27.891993400528,,"{""phot_g_mean_mag"": 3.0204449}"
1696877570753454208,star,230.1818712785812,71.83410165777194,151.6100864952695,-15.907549565254666,17.145613499942602,,"{""phot_g_mean_mag"": 3.0218675}"
1487434040320076800,star,218.01881769228896,38.30892269460632,26.376492503585013,-114.34365542209363,151.78788107079836,,"{""phot_g_mean_mag"": 3.022188}"
5614471482318442240,star,117.32353878305732,-24.859795343600315,332.6791333792426,-3.6099999850539417,-2.5793914773125874,,"{""phot_g_mean_mag"": 3.0238004}"
2921635736292220800,star,105.75612410219094,-23.833277071923614,1147.460661493672,-1.3350715991353828,3.803012292601722,53.879967,"{""phot_g_mean_mag"": 3.0407002}"
5786929090848333568,star,211.3311135049153,-76.79690699917452,119.32027300751014,-88.58553009373166,-32.65504168156829,,"{""phot_g_mean_mag"": 3.0503223}"
2162316545207257600,star,316.2328118253326,43.9278571769806,352.5702848196431,10.061681773655254,0.8611772003377918,,"{""phot_g_mean_mag"": 3.0638983}"
